,Quarterly Avg Temp (°C),Quarterly Sum Precip (mm),CPI Average,CPI value Cumulative,CPI Compounded,Debt_to_Asset_Ratio,Mortgage_Debt_to_Real_Estate_Ratio,Depression,Anxiety,Therapy,Stress,Unemployment Rate
24,1.5960889699512366,11.05667219374799,0.7568657572059173,1.381465181664388,2.2940505336779315,-1.907760866579102,0.6594407863594864,0.32194547771438403,0.052713848091610845,0.29500000000000004,6.349206349206349,1.6144254538953882
25,1.559647396048222,9.656603957913983,0.6521713147713144,1.2253112842554272,1.9784459638224035,-1.9003448283931392,0.6801260056687501,0.20391616251548744,0.052713848091610845,0.2975,6.349206349206349,1.5457878853221205
26,1.398213145410956,6.383572667401852,0.6455674680213144,1.1375970960054271,1.9571328230904446,-1.8840979972020098,0.785886331877958,0.20391616251548744,-0.20070934484896327,0.31,6.451612903225807,1.5059275360459514
27,1.560448653432723,7.516648189186454,0.4258993941298301,0.7274343586454182,1.2865250167310256,-1.8753925824057203,0.8889035858510516,0.32194547771438403,-0.37833228358374255,0.315,6.451612903225807,1.5077742586207001
28,1.8255136263528682,7.3484692283495345,0.17172828936286827,-0.10862400716613324,0.5127476982650687,-1.8823679787368506,0.9059205113623563,-0.046424492365879644,-0.49112562401180926,0.325,6.349206349206349,1.5278662587222056
29,1.79791545963652,7.842193570679061,0.21379791844584528,-0.10821979191613323,0.6392556680150687,-1.8858565017837163,0.9049758935497988,-0.3171667778692674,-0.545894160012868,0.3325,6.349206349206349,1.5729468038343992
30,2.6776855677991764,11.067971810589327,0.33400258472163974,0.2970563485571363,1.0040056383907017,-1.861205425095795,0.6921422346012327,-0.17913902575978466,-0.1391728126347884,0.31,6.25,1.8048676251533784
31,3.840247387864485,12.942179105544785,0.3222690932497221,0.19733040116625386,0.9683290906079924,-1.8310434649178846,0.46644340635623116,0.08119191680027155,0.3980860423010688,0.28500000000000003,6.25,1.9861605516766108
32,3.5071355833500366,13.96424004376894,0.3378082770025548,0.3038826539162539,1.0159651853597942,-1.8113914612678803,0.1913332498872123,0.5446669133852676,0.6216479862127172,0.2575,5.88235294117647,2.1046421553072916
33,2.5268557536986553,15.491933384829668,0.5978929081496784,1.0068615370339515,1.8064559915106915,-1.7960559161502776,-0.14729191878907008,0.9415670356245284,0.7778959946462194,0.22999999999999998,5.47945205479452,2.1738043031375995
34,2.4809272460110554,15.732132722552274,0.7315086537766238,1.3728882326455063,2.2127792721780617,-1.7865947982017296,-0.19636246468065938,0.9415670356245284,0.6216479862127172,0.235,5.47945205479452,2.098017927283446
35,2.4954959426935557,16.070158679988197,0.5555363213856731,1.102582839452522,1.6842658427646295,-1.7683894634323312,-0.14563900840111454,0.7507737966439259,0.6990348057960676,0.2425,5.633802816901408,2.014903020575598
36,2.5431279952059036,16.844880527923017,0.5153604421328404,0.975267816952522,1.5587942560225307,-1.7403691170241633,-0.01221620564369216,0.848007591571759,0.6990348057960676,0.2475,5.88235294117647,1.9752377641729546
37,2.6244046944021417,16.53027525481654,0.34828260410735556,0.43323759681271423,1.04902764456101,-1.7209672155009332,0.11480911466185494,0.848007591571759,0.6216479862127172,0.255,6.0606060606060606,1.9266787871395616
38,2.6172504656604803,16.47725705328408,0.17376337128871544,-0.11485041052211012,0.5184614869367364,-1.717790349304624,0.1625351288477706,0.5446669133852676,0.5457105772059794,0.2625,5.970149253731343,1.9095425048844386
39,2.608160271148995,17.19738352191984,0.3336972924027205,0.1730320903168033,0.9986237656981645,-1.7285306722744427,0.12390326386995112,0.43546875452547174,0.1869173317871816,0.2675,5.633802816901409,1.927285399205479
40,2.78792037189013,18.12456896039186,0.4028336780099997,0.4917436138168033,1.2120574495054937,-1.7621067453449313,0.23920779716517757,-0.046424492365879644,0.858256894810959,0.2575,5.714285714285714,2.11575338071216
41,3.566160400206362,18.801595676963167,0.34234034405538377,0.31219505783891344,1.0286793927530957,-1.794654934176157,0.3246003309222586,-0.17913902575978466,1.3733850086737505,0.2475,5.797101449275361,2.310470587350715
